signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
COX_IS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.25	0.08	0.09	0.41	0.00182477906485314
COX_IS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.04	0.14	-0.24	0.32	0.762390795969285
COX_IS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	0.23	0.23	-0.23	0.68	0.325512910548922
COX_IS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.65	0.32	0.01	1.28	0.0452913136970906
COX_IS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	0.33	0.24	-0.15	0.8	0.17952241771966
COX_IS	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.17	0.17	-0.16	0.51	0.316267722590016
COX_IS	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.25	0.22	-0.18	0.68	0.250535617862279
COX_IS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.32	0.16	0.01	0.62	0.0401058625390142
COX_IS	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.05	0.08	-0.2	0.11	0.549058901635032
COX_IS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.15	0.16	-0.16	0.46	0.345485841522451
COX_IS	Signature	PFS	COX	Hwang	Lung	TPM	21	0.37	0.25	-0.13	0.86	0.147049178854668
COX_IS	Signature	PFS	COX	Jung	Lung	TPM	26	0.09	0.2	-0.31	0.48	0.668141420234589
COX_IS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.15	0.21	-0.25	0.56	0.465969498304374
COX_IS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.27	0.15	-0.03	0.57	0.0808692457298317
COX_IS	Signature	OS	DI	Braun	Kidney	TPM	178	-0.21	0.16	-0.53	0.1	0.18855726993908
COX_IS	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.15	0.31	-0.76	0.46	0.627924933564582
COX_IS	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.12	0.54	-0.94	1.19	0.81973270046488
COX_IS	Signature	OS	DI	Hwang	Lung	TPM	21	0.4	0.5	-0.58	1.39	0.420564625523974
COX_IS	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.47	0.14	0.2	0.75	0.000728799889982413
COX_IS	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.04	0.24	-0.43	0.51	0.86057967269144
COX_IS	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	0.31	0.41	-0.49	1.1	0.446447831008576
COX_IS	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.61	0.51	-0.39	1.62	0.23131650051907
COX_IS	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	0.53	0.41	-0.28	1.33	0.195865091864239
COX_IS	Signature	OS	DI	Riaz	Melanoma	TPM	51	0.31	0.28	-0.23	0.85	0.262725563323334
COX_IS	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.54	0.4	-0.25	1.33	0.175331027361524
COX_IS	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	0.88	0.38	0.13	1.63	0.0210714771565685
COX_IS	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.07	0.13	-0.32	0.19	0.610962987093592
COX_IS	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.25	0.26	-0.27	0.76	0.345568290868911
COX_IS	Signature	PFS	DI	Hwang	Lung	TPM	21	0.53	0.47	-0.38	1.45	0.25035094537026
COX_IS	Signature	PFS	DI	Jung	Lung	TPM	26	0.18	0.36	-0.53	0.88	0.622226166351156
COX_IS	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.37	0.37	-0.36	1.1	0.318560209921562
COX_IS	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.42	0.35	-0.26	1.11	0.224064708342427
COX_IS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.11	0.19	-0.48	0.27	0.578814886746452
COX_IS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.17	0.35	-0.5	0.92	0.620179777071044
COX_IS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.31	0.41	-0.47	1.22	0.450174823806177
COX_IS	Signature	Response	Log_regression	Jung	Lung	TPM	26	0.32	0.5	-0.56	1.5	0.528864712691791
COX_IS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.8	0.26	0.32	1.35	0.00216542051453567
COX_IS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.42	0.45	-0.33	1.46	0.34631941007876
COX_IS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.14	0.42	-1.02	0.73	0.743361068160959
COX_IS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	0.27	0.41	-0.48	1.22	0.513219476648162
COX_IS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.72	0.67	-0.33	2.35	0.279728032199941
C_ECM	Signature	OS	COX	Braun	Kidney	TPM	178	0.9	0.33	0.26	1.55	0.00624916820995043
C_ECM	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.31	0.73	-1.13	1.74	0.675531963128599
C_ECM	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.34	1.22	-2.05	2.73	0.781167994472389
C_ECM	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.09	0.51	-1.08	0.9	0.858034493592636
C_ECM	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.45	0.29	-0.12	1.02	0.121302151181872
C_ECM	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.44	0.57	-1.56	0.67	0.433749777506311
C_ECM	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	1.6	1.02	-0.39	3.59	0.115815857608007
C_ECM	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	-1.4	1.41	-4.17	1.37	0.322202628718624
C_ECM	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.55	0.98	-2.47	1.37	0.573857386205997
C_ECM	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.41	1.15	-2.66	1.85	0.722099914985146
C_ECM	Signature	OS	COX	Riaz	Melanoma	TPM	51	1.34	0.61	0.16	2.53	0.0266302300772018
C_ECM	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.72	0.53	-0.31	1.75	0.171660798459803
C_ECM	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.27	0.7	-1.09	1.63	0.698430458812919
C_ECM	Signature	PFS	COX	Braun	Kidney	TPM	178	0.41	0.25	-0.08	0.9	0.102353016164938
C_ECM	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.71	0.99	-1.23	2.65	0.474461445685856
C_ECM	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.3	0.63	-0.93	1.53	0.634668412690866
C_ECM	Signature	PFS	COX	Jung	Lung	TPM	26	-1.29	1.05	-3.35	0.77	0.218590320875415
C_ECM	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.56	0.44	-1.42	0.3	0.203514661591238
C_ECM	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.82	0.56	-0.28	1.92	0.143235512330714
C_ECM	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.44	0.57	-0.68	1.57	0.4401301433109
C_ECM	Signature	OS	DI	Braun	Kidney	TPM	178	0.41	0.17	0.09	0.73	0.0129912341719025
C_ECM	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.17	0.35	-0.52	0.86	0.630030040401822
C_ECM	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.21	0.48	-0.73	1.15	0.661984167275565
C_ECM	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.09	0.2	-0.47	0.3	0.662532466185777
C_ECM	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.22	0.15	-0.07	0.5	0.132220575558515
C_ECM	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.18	0.25	-0.67	0.3	0.454222714834795
C_ECM	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	0.75	0.46	-0.15	1.65	0.100892014843514
C_ECM	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	-0.62	0.49	-1.58	0.35	0.208368024802064
C_ECM	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.22	0.34	-0.87	0.44	0.520373872702672
C_ECM	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.22	0.46	-1.13	0.69	0.633024062137539
C_ECM	Signature	OS	DI	Riaz	Melanoma	TPM	51	0.56	0.28	0.02	1.1	0.0418082840938363
C_ECM	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.47	0.42	-0.35	1.29	0.257837883965104
C_ECM	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	0.17	0.3	-0.42	0.77	0.561684118853425
C_ECM	Signature	PFS	DI	Braun	Kidney	TPM	178	0.2	0.13	-0.05	0.45	0.115661532098816
C_ECM	Signature	PFS	DI	Fumet.1	Lung	TPM	44	0.15	0.3	-0.44	0.74	0.621123384430522
C_ECM	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.19	0.3	-0.4	0.78	0.532004277835821
C_ECM	Signature	PFS	DI	Jung	Lung	TPM	26	-0.47	0.36	-1.17	0.23	0.187582842091312
C_ECM	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.24	0.17	-0.58	0.09	0.156395128086241
C_ECM	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.7	0.76	-0.79	2.18	0.350431680428628
C_ECM	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.5	0.43	-0.35	1.35	0.247754248011427
C_ECM	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.15	0.27	-0.38	0.68	0.57665010093724
C_ECM	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.04	0.61	-1.24	1.17	0.949961414893955
C_ECM	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	2.05	1.75	-1.38	5.76	0.240968888911884
C_ECM	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.7	1.15	-1.57	3.04	0.542863478830572
C_ECM	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	1.53	1.71	-1.73	5.16	0.370914970664511
C_ECM	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.54	0.83	-2.21	1.08	0.515935099661481
C_ECM	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.54	0.64	-0.71	1.82	0.40406492160164
C_ECM	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	2.24	1.87	-1.21	6.27	0.229457329337895
C_ECM	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.97	1.85	-4.85	2.65	0.600722295715454
C_ECM	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	0.63	1.33	-2.02	3.32	0.633576002487658
C_ECM	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	2.47	1.54	-0.07	6.22	0.109780423249107
C_ECM	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	1.91	1.89	-1.67	6.07	0.312572482761715
EMT_Thompson	Signature	OS	COX	Braun	Kidney	TPM	178	0.01	0.2	-0.37	0.4	0.951583245160749
EMT_Thompson	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.78	0.51	-0.21	1.77	0.122834736509711
EMT_Thompson	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.57	0.81	-1.02	2.16	0.480974101665737
EMT_Thompson	Signature	OS	COX	Liu	Melanoma	FPKM	121	0.19	0.38	-0.56	0.94	0.623826862143975
EMT_Thompson	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.06	0.16	-0.24	0.37	0.683582664143602
EMT_Thompson	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.06	0.28	-0.49	0.61	0.832766846485825
EMT_Thompson	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.18	0.45	-1.07	0.71	0.696039994489368
EMT_Thompson	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	-0.28	0.45	-1.16	0.59	0.525903430312588
EMT_Thompson	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.26	0.59	-1.41	0.9	0.664439242913231
EMT_Thompson	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	0.37	0.6	-0.8	1.55	0.534045726268594
EMT_Thompson	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.39	0.38	-0.35	1.13	0.303083400729732
EMT_Thompson	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.41	0.45	-0.47	1.28	0.361902315055529
EMT_Thompson	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.06	0.58	-1.07	1.19	0.91327158533789
EMT_Thompson	Signature	PFS	COX	Braun	Kidney	TPM	178	0	0.17	-0.32	0.33	0.984090055389218
EMT_Thompson	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.07	0.51	-0.94	1.07	0.892858474725452
EMT_Thompson	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.19	0.41	-1	0.62	0.641917530453323
EMT_Thompson	Signature	PFS	COX	Jung	Lung	TPM	26	-0.08	0.44	-0.94	0.78	0.859111780536277
EMT_Thompson	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.17	0.31	-0.78	0.44	0.577943789698061
EMT_Thompson	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.78	0.92	-1.02	2.58	0.396363617113019
EMT_Thompson	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.53	0.41	-0.27	1.33	0.190966591772778
EMT_Thompson	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.01	0.48	-0.95	0.93	0.985050533107499
EMT_Thompson	Signature	OS	DI	Braun	Kidney	TPM	178	0.05	0.16	-0.26	0.37	0.740191753882526
EMT_Thompson	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.46	0.34	-0.2	1.12	0.168470578700385
EMT_Thompson	Signature	OS	DI	Hugo	Melanoma	FPKM	27	1.1	0.59	-0.05	2.25	0.0565396907887831
EMT_Thompson	Signature	OS	DI	Liu	Melanoma	FPKM	121	0.12	0.21	-0.3	0.54	0.576853737534919
EMT_Thompson	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.06	0.14	-0.21	0.33	0.653260222337324
EMT_Thompson	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.05	0.23	-0.4	0.51	0.825608100603895
EMT_Thompson	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.17	0.38	-0.91	0.58	0.660470656193142
EMT_Thompson	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	-0.01	0.38	-0.76	0.73	0.969221106056554
EMT_Thompson	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.21	0.37	-0.93	0.51	0.573280272908118
EMT_Thompson	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	0.15	0.43	-0.7	1	0.730646174597569
EMT_Thompson	Signature	OS	DI	Riaz	Melanoma	TPM	51	0.19	0.26	-0.33	0.7	0.478655803073137
EMT_Thompson	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.35	0.4	-0.44	1.14	0.387380598413426
EMT_Thompson	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	0.08	0.33	-0.56	0.72	0.813694179369645
EMT_Thompson	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.03	0.14	-0.3	0.23	0.797637117937286
EMT_Thompson	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.06	0.34	-0.71	0.6	0.868171614841788
EMT_Thompson	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.19	0.27	-0.73	0.34	0.478921665106734
EMT_Thompson	Signature	PFS	DI	Jung	Lung	TPM	26	-0.13	0.43	-0.97	0.71	0.756444256120703
EMT_Thompson	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.08	0.18	-0.44	0.28	0.649610448946738
EMT_Thompson	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.66	0.66	-0.64	1.95	0.315236438118155
EMT_Thompson	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.48	0.37	-0.24	1.2	0.192411767325295
EMT_Thompson	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.02	0.28	-0.53	0.58	0.935218216949776
EMT_Thompson	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.28	0.4	-1.06	0.5	0.475747733364092
EMT_Thompson	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.16	0.86	-1.51	1.94	0.853127780829104
EMT_Thompson	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-0.24	0.81	-1.87	1.37	0.76401050112277
EMT_Thompson	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	3.92	1.77	0.97	8.07	0.026950498243902
EMT_Thompson	Signature	Response	Log_regression	Jung	Lung	TPM	26	0.37	0.8	-1.14	2.11	0.642004291923075
EMT_Thompson	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.13	0.56	-1.25	0.96	0.809714033236571
EMT_Thompson	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.24	0.34	-0.42	0.92	0.48613006168818
EMT_Thompson	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.96	0.84	-0.56	2.79	0.258057383540436
EMT_Thompson	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-2.38	1.24	-5.17	-0.16	0.0545423406812279
EMT_Thompson	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	0.87	0.97	-0.95	3.05	0.367361402878882
EMT_Thompson	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.34	1.01	-2.48	1.6	0.737526452241942
EMT_Thompson	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.93	0.79	-0.53	2.67	0.234749672968446
EMT_Thompson	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	0.16	1.04	-1.97	2.26	0.874239414919106
PTEN_MITF	Signature	OS	COX	Braun	Kidney	TPM	178	-0.57	0.38	-1.33	0.18	0.13518391407448
PTEN_MITF	Signature	OS	COX	Fumet.2	Lung	TPM	43	1.84	1.18	-0.47	4.15	0.118922750728668
PTEN_MITF	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.96	0.77	-0.54	2.46	0.210361481032032
PTEN_MITF	Signature	OS	COX	Liu	Melanoma	FPKM	121	0.88	0.38	0.13	1.63	0.0214697394395309
PTEN_MITF	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.74	0.33	0.09	1.38	0.025758155381669
PTEN_MITF	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.01	0.73	-1.42	1.44	0.987490490831673
PTEN_MITF	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	1.39	0.9	-0.37	3.15	0.121809598180212
PTEN_MITF	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	-1.06	0.85	-2.72	0.6	0.209586013424353
PTEN_MITF	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.25	0.73	-1.18	1.67	0.734792496718854
PTEN_MITF	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	0.5	0.52	-0.52	1.53	0.336922348251039
PTEN_MITF	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.26	0.54	-0.8	1.32	0.632401796934936
PTEN_MITF	Signature	OS	COX	Snyder	Ureteral	TPM	25	1.03	1.12	-1.16	3.22	0.35682774920662
PTEN_MITF	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	1.64	0.5	0.65	2.62	0.00118882857043171
PTEN_MITF	Signature	PFS	COX	Braun	Kidney	TPM	178	0.15	0.33	-0.5	0.8	0.644342195963553
PTEN_MITF	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0	1.07	-2.11	2.1	0.997637624342359
PTEN_MITF	Signature	PFS	COX	Fumet.2	Lung	TPM	43	1.25	1.01	-0.72	3.23	0.213794958111545
PTEN_MITF	Signature	PFS	COX	Jung	Lung	TPM	26	1.3	0.78	-0.22	2.83	0.0935428594825866
PTEN_MITF	Signature	PFS	COX	Liu	Melanoma	FPKM	121	1.39	0.35	0.7	2.08	7.54360434292849e-05
PTEN_MITF	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.92	1.4	-1.83	3.67	0.511157560030892
PTEN_MITF	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.91	1.03	-1.11	2.92	0.379774961765197
PTEN_MITF	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	1.07	0.55	-0.01	2.16	0.0529771172316266
PTEN_MITF	Signature	OS	DI	Braun	Kidney	TPM	178	-0.23	0.16	-0.55	0.08	0.147557641960095
PTEN_MITF	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.48	0.33	-0.17	1.12	0.144837014313716
PTEN_MITF	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.64	0.58	-0.49	1.77	0.261276718838381
PTEN_MITF	Signature	OS	DI	Liu	Melanoma	FPKM	121	0.36	0.22	-0.08	0.8	0.108179854558146
PTEN_MITF	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.29	0.14	0.02	0.55	0.033354250839724
PTEN_MITF	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.03	0.25	-0.47	0.52	0.915714670565778
PTEN_MITF	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	0.68	0.41	-0.12	1.49	0.0907407380716844
PTEN_MITF	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	-0.45	0.4	-1.22	0.33	0.253578138878954
PTEN_MITF	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.21	0.39	-0.55	0.97	0.594418061003643
PTEN_MITF	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	0.5	0.39	-0.26	1.26	0.192074500756613
PTEN_MITF	Signature	OS	DI	Riaz	Melanoma	TPM	51	0.08	0.3	-0.52	0.67	0.803891970352175
PTEN_MITF	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.29	0.38	-0.46	1.05	0.447423895522838
PTEN_MITF	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	1.08	0.34	0.41	1.75	0.0014624345084111
PTEN_MITF	Signature	PFS	DI	Braun	Kidney	TPM	178	0.08	0.13	-0.19	0.34	0.574370498774705
PTEN_MITF	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.1	0.31	-0.71	0.52	0.759267040725099
PTEN_MITF	Signature	PFS	DI	Fumet.2	Lung	TPM	43	0.4	0.29	-0.17	0.97	0.164822556062939
PTEN_MITF	Signature	PFS	DI	Jung	Lung	TPM	26	0.73	0.38	-0.02	1.47	0.0525783962821504
PTEN_MITF	Signature	PFS	DI	Liu	Melanoma	FPKM	121	0.54	0.21	0.12	0.96	0.0113448066163416
PTEN_MITF	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.62	0.7	-0.75	1.99	0.371129273511904
PTEN_MITF	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.26	0.35	-0.43	0.96	0.46162037960486
PTEN_MITF	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.48	0.3	-0.12	1.07	0.11504359021132
PTEN_MITF	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.2	0.76	-1.72	1.28	0.790677013357495
PTEN_MITF	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	1.02	1.74	-2.46	4.59	0.558907870209273
PTEN_MITF	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	2.07	1.23	-0.01	4.98	0.0934739918580863
PTEN_MITF	Signature	Response	Log_regression	Jung	Lung	TPM	26	3.78	1.91	0.64	8.51	0.0480867906568988
PTEN_MITF	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	0.99	0.59	-0.12	2.24	0.0961806215202396
PTEN_MITF	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	1.54	0.74	0.12	3.04	0.0369093978716638
PTEN_MITF	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.75	1.71	-2.67	4.19	0.661218016715635
PTEN_MITF	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-1.71	1.32	-4.66	0.7	0.195828646220463
PTEN_MITF	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	0.49	1.03	-1.45	2.82	0.631993306371485
PTEN_MITF	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.12	1.03	-2.14	2.08	0.904817712284938
PTEN_MITF	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	2.11	1.37	-0.31	5.11	0.122282281835672
T_cell_exclusion	Signature	OS	COX	Braun	Kidney	TPM	178	0.37	0.31	-0.24	0.98	0.233731732117334
T_cell_exclusion	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.22	0.58	-1.35	0.91	0.705234026513651
T_cell_exclusion	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.52	0.93	-1.3	2.34	0.577475122554485
T_cell_exclusion	Signature	OS	COX	Liu	Melanoma	FPKM	121	1.16	0.37	0.44	1.89	0.00159545199212313
T_cell_exclusion	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.62	0.24	0.15	1.1	0.0102608612923944
T_cell_exclusion	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.3	0.45	-1.19	0.58	0.503677486096012
T_cell_exclusion	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	0.46	0.6	-0.72	1.63	0.446911175250012
T_cell_exclusion	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	-0.84	0.8	-2.41	0.74	0.296383197064358
T_cell_exclusion	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.36	0.65	-0.91	1.63	0.574989993741321
T_cell_exclusion	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	1.04	0.52	0.02	2.07	0.0460376772892076
T_cell_exclusion	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.38	0.37	-0.34	1.11	0.30404162500293
T_cell_exclusion	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.27	0.69	-1.61	1.07	0.69159496586699
T_cell_exclusion	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.58	0.63	-0.66	1.82	0.358187461568572
T_cell_exclusion	Signature	PFS	COX	Braun	Kidney	TPM	178	0.64	0.26	0.13	1.14	0.0132479132108556
T_cell_exclusion	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.38	0.76	-1.1	1.87	0.612779403643325
T_cell_exclusion	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.23	0.5	-1.21	0.74	0.639619256325049
T_cell_exclusion	Signature	PFS	COX	Jerby_Arnon	Melanoma	TPM	105	0.84	0.28	0.3	1.38	0.00226450110325127
T_cell_exclusion	Signature	PFS	COX	Jung	Lung	TPM	26	0.26	0.54	-0.79	1.31	0.625813764094485
T_cell_exclusion	Signature	PFS	COX	Liu	Melanoma	FPKM	121	1.22	0.33	0.58	1.86	0.000184202999145368
T_cell_exclusion	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.69	1.56	-2.38	3.75	0.659779707880923
T_cell_exclusion	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.75	0.73	-2.19	0.69	0.305893202775686
T_cell_exclusion	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.09	0.56	-1.01	1.18	0.877428718147859
T_cell_exclusion	Signature	OS	DI	Braun	Kidney	TPM	178	0.2	0.17	-0.13	0.52	0.244842791383058
T_cell_exclusion	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.12	0.33	-0.76	0.53	0.719645898786235
T_cell_exclusion	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.27	0.53	-0.77	1.31	0.611912636260834
T_cell_exclusion	Signature	OS	DI	Liu	Melanoma	FPKM	121	0.67	0.23	0.23	1.11	0.00273883053456271
