signature	signatureType	outcome	model	Subgroup	Type	N	Effect_size	SE	95CI_low	95CI_high	Pval	I2	Pval_I2
T_cell_inflamed	Signature	PFS	DI	Sequencing	TPM	8	-0.35	0.12	-0.59	-0.1	0.00520681458512083	0.12	0.336894575601869
T_cell_inflamed	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
T_cell_inflamed	Signature	Response	Log_regression	ALL	ALL	12	-0.6	0.18	-0.96	-0.25	0.000921679204375649	0	0.569606605826427
T_cell_inflamed	Signature	Response	Log_regression	Tumor	Melanoma	4	-0.6	0.3	-1.19	-0.02	0.0427188430263922	0	0.766259039002008
T_cell_inflamed	Signature	Response	Log_regression	Tumor	Lung	3	-1.64	0.75	-3.12	-0.17	0.0283972230448495	0.34	0.218529080459999
T_cell_inflamed	Signature	Response	Log_regression	Tumor	Kidney	3	-0.15	0.34	-0.8	0.51	0.662324719089723	0	0.726921828631271
T_cell_inflamed	Signature	Response	Log_regression	Sequencing	TPM	10	-0.65	0.21	-1.06	-0.23	0.00213908627740388	0	0.467244830440467
T_cell_inflamed	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	OS	COX	ALL	ALL	13	-0.27	0.12	-0.51	-0.03	0.0291470769456061	0.32	0.129610483067016
TIS	Signature	OS	COX	Tumor	Melanoma	4	-0.53	0.24	-1	-0.06	0.0274034410008602	0.47	0.128117746216778
TIS	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	OS	COX	Tumor	Kidney	3	0.1	0.17	-0.23	0.42	0.566403519843624	0	0.520956310601087
TIS	Signature	OS	COX	Sequencing	TPM	11	-0.27	0.14	-0.55	0.01	0.0577959624984178	0.38	0.0941162250989944
TIS	Signature	OS	COX	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	PFS	COX	ALL	ALL	9	-0.48	0.14	-0.75	-0.21	0.000529807332699049	0	0.559174722511188
TIS	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	PFS	COX	Tumor	Lung	4	-0.83	0.24	-1.31	-0.35	0.000676591302241739	0	0.789686338908714
TIS	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	PFS	COX	Sequencing	TPM	8	-0.51	0.17	-0.85	-0.18	0.00291353896928886	0	0.455493411400745
TIS	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	OS	DI	ALL	ALL	13	-0.27	0.11	-0.49	-0.05	0.0141670983214682	0.47	0.0321482149947399
TIS	Signature	OS	DI	Tumor	Melanoma	4	-0.54	0.28	-1.09	0.01	0.0532152436716656	0.6	0.057874043319199
TIS	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	OS	DI	Tumor	Kidney	3	0.06	0.13	-0.19	0.32	0.622953933689487	0	0.524741214903331
TIS	Signature	OS	DI	Sequencing	TPM	11	-0.28	0.13	-0.54	-0.03	0.0289695531824156	0.52	0.0211800014639326
TIS	Signature	OS	DI	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	PFS	DI	ALL	ALL	9	-0.36	0.11	-0.57	-0.15	0.000650345143437009	0.12	0.337699688449103
TIS	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	PFS	DI	Tumor	Lung	4	-0.5	0.16	-0.82	-0.18	0.00210970540793484	0	0.426543755244195
TIS	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	PFS	DI	Sequencing	TPM	8	-0.38	0.13	-0.63	-0.12	0.00367776080319633	0.21	0.263615317610347
TIS	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
TIS	Signature	Response	Log_regression	ALL	ALL	12	-0.61	0.18	-0.97	-0.25	0.00084206906224417	0	0.541678369568534
TIS	Signature	Response	Log_regression	Tumor	Melanoma	4	-0.57	0.3	-1.16	0.02	0.056485541367804	0	0.836472702891161
TIS	Signature	Response	Log_regression	Tumor	Lung	3	-1.69	0.71	-3.08	-0.3	0.01718958392676	0.25	0.263234121676541
TIS	Signature	Response	Log_regression	Tumor	Kidney	3	-0.1	0.34	-0.76	0.56	0.771675612369696	0	0.726183922949986
TIS	Signature	Response	Log_regression	Sequencing	TPM	10	-0.66	0.21	-1.08	-0.25	0.00166039676780922	0.01	0.426014527478982
TIS	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	OS	COX	ALL	ALL	14	-0.35	0.15	-0.64	-0.07	0.0160248680105115	0.48	0.0236864819355789
TLS	Signature	OS	COX	Tumor	Melanoma	5	-0.67	0.18	-1.02	-0.32	0.000168001248214183	0	0.604753111008714
TLS	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	OS	COX	Tumor	Kidney	3	0.02	0.18	-0.32	0.37	0.902285174769632	0	0.703562172748007
TLS	Signature	OS	COX	Sequencing	TPM	11	-0.31	0.18	-0.67	0.04	0.0847353572349701	0.53	0.0186776726567133
TLS	Signature	OS	COX	Sequencing	FPKM	3	-0.59	0.23	-1.04	-0.14	0.0109203619747892	0	0.401838042582896
TLS	Signature	PFS	COX	ALL	ALL	9	-0.39	0.14	-0.66	-0.12	0.00482655362764266	0	0.433548132217977
TLS	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	PFS	COX	Tumor	Lung	4	-0.6	0.29	-1.17	-0.03	0.0380251169085466	0.18	0.301408066841567
TLS	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	PFS	COX	Sequencing	TPM	8	-0.37	0.17	-0.7	-0.05	0.0256079183538614	0.05	0.3898671918179
TLS	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	OS	DI	ALL	ALL	14	-0.27	0.12	-0.51	-0.03	0.0279467440087161	0.54	0.00821694348308242
TLS	Signature	OS	DI	Tumor	Melanoma	5	-0.56	0.14	-0.84	-0.28	0.000102513983528854	0	0.44318002414436
TLS	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	OS	DI	Tumor	Kidney	3	0.03	0.13	-0.22	0.28	0.828669532666793	0	0.562950999228791
TLS	Signature	OS	DI	Sequencing	TPM	11	-0.25	0.15	-0.55	0.05	0.0995421993487803	0.6	0.0049650035494541
TLS	Signature	OS	DI	Sequencing	FPKM	3	-0.41	0.18	-0.76	-0.06	0.0215104116437542	0	0.414221321460518
TLS	Signature	PFS	DI	ALL	ALL	9	-0.25	0.1	-0.44	-0.06	0.00858171109674642	0	0.478110374494365
TLS	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	PFS	DI	Tumor	Lung	4	-0.39	0.17	-0.71	-0.06	0.0192396353794758	0	0.476310472204249
TLS	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	PFS	DI	Sequencing	TPM	8	-0.24	0.12	-0.47	-0.02	0.035842016013116	0.01	0.423946175278992
TLS	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
TLS	Signature	Response	Log_regression	ALL	ALL	13	-0.6	0.18	-0.95	-0.24	0.00115911236737416	0	0.805319888287474
TLS	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.74	0.29	-1.32	-0.16	0.0118651620766712	0	0.77426236227266
TLS	Signature	Response	Log_regression	Tumor	Lung	3	-0.65	0.84	-2.29	0.99	0.43982404156391	0.59	0.0878985668572341
TLS	Signature	Response	Log_regression	Tumor	Kidney	3	-0.5	0.36	-1.21	0.21	0.167564891150292	0	0.900333199340289
TLS	Signature	Response	Log_regression	Sequencing	TPM	10	-0.58	0.22	-1	-0.15	0.00758590054859752	0	0.70325821588803
TLS	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.64	0.35	-1.32	0.04	0.0632556625349151	0	0.508803667518775
IPS	Signature	OS	COX	ALL	ALL	13	-0.12	0.05	-0.21	-0.03	0.00800175186438367	0.24	0.197633715260493
IPS	Signature	OS	COX	Tumor	Melanoma	5	-0.31	0.11	-0.52	-0.09	0.00579485114424156	0.2	0.287836954397303
IPS	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	OS	COX	Tumor	Kidney	3	0.02	0.08	-0.13	0.18	0.750525756200187	0	0.585117431594633
IPS	Signature	OS	COX	Sequencing	TPM	10	-0.12	0.06	-0.24	0	0.0522916804423191	0.35	0.12793491808549
IPS	Signature	OS	COX	Sequencing	FPKM	3	-0.17	0.11	-0.39	0.05	0.122832597043762	0	0.411589344328575
IPS	Signature	PFS	COX	ALL	ALL	8	-0.02	0.05	-0.13	0.09	0.709607708205834	0.01	0.421908324177429
IPS	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	PFS	COX	Tumor	Lung	3	0.13	0.12	-0.1	0.35	0.272656468795004	0	0.653225203915927
IPS	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	PFS	COX	Sequencing	TPM	7	0.01	0.06	-0.1	0.13	0.818070590523437	0	0.4520913398983
IPS	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	OS	DI	ALL	ALL	13	-0.2	0.07	-0.35	-0.05	0.00695674202588464	0.2	0.237914379838045
IPS	Signature	OS	DI	Tumor	Melanoma	5	-0.45	0.15	-0.75	-0.16	0.00235379467670006	0	0.409087215548819
IPS	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	OS	DI	Tumor	Kidney	3	0.04	0.13	-0.21	0.29	0.747142461624005	0	0.551183154386012
IPS	Signature	OS	DI	Sequencing	TPM	10	-0.2	0.1	-0.4	0	0.0541982830866088	0.34	0.137822806253361
IPS	Signature	OS	DI	Sequencing	FPKM	3	-0.26	0.17	-0.6	0.08	0.134791437177916	0	0.514190077982038
IPS	Signature	PFS	DI	ALL	ALL	8	-0.04	0.09	-0.22	0.13	0.634772825052436	0.02	0.41193523365247
IPS	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	PFS	DI	Tumor	Lung	3	0.2	0.18	-0.17	0.56	0.288018265396188	0	0.92942168335693
IPS	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	PFS	DI	Sequencing	TPM	7	0.01	0.1	-0.18	0.2	0.948090586678666	0.04	0.396692978075774
IPS	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IPS	Signature	Response	Log_regression	ALL	ALL	13	-0.14	0.11	-0.35	0.06	0.17500865572168	0.3	0.14338112303809
IPS	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.17	0.15	-0.47	0.12	0.250627231817727	0.18	0.298655220140791
IPS	Signature	Response	Log_regression	Tumor	Lung	3	0.09	0.3	-0.49	0.67	0.758015076183872	0.44	0.167330352810351
IPS	Signature	Response	Log_regression	Tumor	Kidney	3	0.05	0.16	-0.27	0.36	0.76478445730496	0.05	0.350608554516739
IPS	Signature	Response	Log_regression	Sequencing	TPM	10	-0.15	0.13	-0.4	0.1	0.24211640934753	0.31	0.16228156246585
IPS	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.18	0.3	-0.77	0.4	0.536874525352743	0.51	0.12824250561671
TIDE	Signature	OS	COX	ALL	ALL	14	0.02	0.05	-0.08	0.12	0.631610921816958	0.16	0.274364797028801
TIDE	Signature	OS	COX	Tumor	Melanoma	5	-0.06	0.08	-0.22	0.11	0.498677964134643	0	0.615775865194406
TIDE	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	OS	COX	Tumor	Kidney	3	0.08	0.12	-0.15	0.31	0.475421621241207	0.41	0.181542568034626
TIDE	Signature	OS	COX	Sequencing	TPM	11	0.03	0.06	-0.09	0.15	0.645566622328299	0.26	0.200450120088083
TIDE	Signature	OS	COX	Sequencing	FPKM	3	-0.01	0.11	-0.22	0.2	0.922730963611798	0	0.378041201171748
TIDE	Signature	PFS	COX	ALL	ALL	9	-0.11	0.05	-0.21	0	0.0404806030622674	0	0.508304162463291
TIDE	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	PFS	COX	Tumor	Lung	4	-0.07	0.1	-0.28	0.14	0.505763285058726	0	0.455310633845829
TIDE	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	PFS	COX	Sequencing	TPM	8	-0.09	0.06	-0.2	0.03	0.135535968340731	0	0.446350669608463
TIDE	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	OS	DI	ALL	ALL	14	0.05	0.08	-0.1	0.2	0.54299275775316	0	0.45041530356749
TIDE	Signature	OS	DI	Tumor	Melanoma	5	-0.1	0.13	-0.36	0.16	0.45633507057448	0	0.673718333562552
TIDE	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	OS	DI	Tumor	Kidney	3	0.1	0.17	-0.24	0.43	0.575161894546502	0.3	0.240494172343418
TIDE	Signature	OS	DI	Sequencing	TPM	11	0.07	0.09	-0.11	0.24	0.450678386336537	0.07	0.373758206099693
TIDE	Signature	OS	DI	Sequencing	FPKM	3	-0.06	0.17	-0.39	0.28	0.743023688240088	0	0.424449078264697
TIDE	Signature	PFS	DI	ALL	ALL	9	-0.14	0.09	-0.31	0.03	0.10483544431808	0.02	0.417844266495427
TIDE	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	PFS	DI	Tumor	Lung	4	-0.03	0.17	-0.36	0.3	0.851453575913481	0	0.582666156251667
TIDE	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	PFS	DI	Sequencing	TPM	8	-0.09	0.11	-0.31	0.13	0.413923151502187	0.06	0.380592941172263
TIDE	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
TIDE	Signature	Response	Log_regression	ALL	ALL	13	-0.14	0.1	-0.34	0.06	0.1801173827544	0.22	0.218033673816695
TIDE	Signature	Response	Log_regression	Tumor	Melanoma	5	0	0.2	-0.39	0.38	0.992875753398366	0.32	0.208705951040011
TIDE	Signature	Response	Log_regression	Tumor	Lung	3	-0.22	0.24	-0.68	0.25	0.361403620076783	0.15	0.307297108737294
TIDE	Signature	Response	Log_regression	Tumor	Kidney	3	-0.32	0.16	-0.64	-0.01	0.0439250175336359	0	0.572798502455278
TIDE	Signature	Response	Log_regression	Sequencing	TPM	10	-0.14	0.12	-0.38	0.09	0.226801030806151	0.19	0.271005154055213
TIDE	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.02	0.29	-0.59	0.56	0.953160505020749	0.54	0.114750911929255
IMPRES	Signature	OS	COX	ALL	ALL	14	0.38	0.21	-0.03	0.78	0.0697316837784014	0.24	0.196864138457507
IMPRES	Signature	OS	COX	Tumor	Melanoma	5	0.59	0.36	-0.11	1.28	0.100500581242084	0.4	0.152435472910258
IMPRES	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	OS	COX	Tumor	Kidney	3	-0.1	0.43	-0.94	0.75	0.823889250531696	0.53	0.119081989523929
IMPRES	Signature	OS	COX	Sequencing	TPM	11	0.27	0.24	-0.21	0.74	0.270885543014965	0	0.453206509937306
IMPRES	Signature	OS	COX	Sequencing	FPKM	3	1.57	1.17	-0.72	3.86	0.179283851623314	0.68	0.0418373756845816
IMPRES	Signature	PFS	COX	ALL	ALL	8	0.09	0.23	-0.37	0.54	0.705569640603876	0	0.898955274302567
IMPRES	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	PFS	COX	Tumor	Lung	4	0.17	0.41	-0.64	0.98	0.682475224403422	0	0.728305690790252
IMPRES	Signature	PFS	COX	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	PFS	COX	Sequencing	TPM	7	-0.01	0.27	-0.54	0.52	0.973705808909861	0	0.880611107572955
IMPRES	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	OS	DI	ALL	ALL	14	0.14	0.07	-0.01	0.28	0.0596969047950048	0.18	0.26107796061854
IMPRES	Signature	OS	DI	Tumor	Melanoma	5	0.26	0.15	-0.03	0.56	0.0767962490691621	0.36	0.182230949950932
IMPRES	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	OS	DI	Tumor	Kidney	3	0.09	0.21	-0.32	0.51	0.658385289421488	0.54	0.11105557146134
IMPRES	Signature	OS	DI	Sequencing	TPM	11	0.1	0.08	-0.06	0.26	0.210213585289553	0	0.554139128909331
IMPRES	Signature	OS	DI	Sequencing	FPKM	3	0.53	0.38	-0.21	1.27	0.162558044950194	0.66	0.0550154706829924
IMPRES	Signature	PFS	DI	ALL	ALL	9	0.03	0.08	-0.13	0.2	0.68283780065721	0	0.944454229656633
IMPRES	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	PFS	DI	Tumor	Lung	4	0.08	0.16	-0.25	0.4	0.647304719319824	0	0.72115153225203
IMPRES	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	PFS	DI	Sequencing	TPM	8	0.01	0.09	-0.18	0.19	0.954503584122141	0	0.93509670987159
IMPRES	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	Response	Log_regression	ALL	ALL	9	0.28	0.4	-0.51	1.06	0.487740186452412	0	0.924902651334519
IMPRES	Signature	Response	Log_regression	Tumor	Melanoma	4	0.43	0.61	-0.77	1.62	0.481920554085989	0	0.846252694829893
IMPRES	Signature	Response	Log_regression	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	Response	Log_regression	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IMPRES	Signature	Response	Log_regression	Sequencing	TPM	7	0.21	0.48	-0.74	1.16	0.658672001332165	0	0.815041294967988
IMPRES	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	OS	COX	ALL	ALL	11	-0.03	0.12	-0.25	0.2	0.827976519899066	0	0.881174971813329
IRG_Yang	Signature	OS	COX	Tumor	Melanoma	4	-0.32	0.25	-0.81	0.17	0.195566707076282	0	0.84542451800436
IRG_Yang	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	OS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	OS	COX	Sequencing	TPM	8	0.03	0.13	-0.21	0.28	0.790906656974423	0	0.882668985513022
IRG_Yang	Signature	OS	COX	Sequencing	FPKM	3	-0.32	0.28	-0.88	0.24	0.257620288850352	0	0.664691409086591
IRG_Yang	Signature	PFS	COX	ALL	ALL	6	-0.2	0.14	-0.48	0.08	0.152489048588571	0	0.66399305103112
IRG_Yang	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	PFS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	PFS	COX	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	PFS	COX	Sequencing	TPM	5	-0.19	0.16	-0.51	0.12	0.232582549078694	0	0.524027089785798
IRG_Yang	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	OS	DI	ALL	ALL	11	-0.03	0.08	-0.17	0.12	0.73998817441982	0	0.841401998530828
IRG_Yang	Signature	OS	DI	Tumor	Melanoma	4	-0.21	0.15	-0.51	0.08	0.15596256485266	0	0.769437455843019
IRG_Yang	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	OS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	OS	DI	Sequencing	TPM	8	0.01	0.08	-0.16	0.17	0.918964759970131	0	0.788998667024406
IRG_Yang	Signature	OS	DI	Sequencing	FPKM	3	-0.17	0.17	-0.51	0.17	0.32630286180166	0	0.638699555405236
IRG_Yang	Signature	PFS	DI	ALL	ALL	6	-0.14	0.09	-0.31	0.03	0.11048409718393	0	0.721366442539097
IRG_Yang	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	PFS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	PFS	DI	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	PFS	DI	Sequencing	TPM	5	-0.15	0.1	-0.34	0.05	0.137277478263218	0	0.587204594192898
IRG_Yang	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	Response	Log_regression	ALL	ALL	10	-0.29	0.24	-0.76	0.17	0.218554295059234	0	0.731461869684555
IRG_Yang	Signature	Response	Log_regression	Tumor	Melanoma	4	-0.31	0.42	-1.13	0.52	0.465469588032528	0	0.517035000959941
IRG_Yang	Signature	Response	Log_regression	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	Response	Log_regression	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IRG_Yang	Signature	Response	Log_regression	Sequencing	TPM	7	-0.21	0.28	-0.76	0.34	0.457860099783267	0	0.532195887114315
IRG_Yang	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.51	0.45	-1.39	0.37	0.257148292005122	0	0.71465700959131
MPS	Signature	OS	COX	ALL	ALL	10	0.16	0.25	-0.34	0.65	0.536366479767451	0	0.435640549901336
MPS	Signature	OS	COX	Tumor	Melanoma	4	-0.2	0.44	-1.07	0.66	0.644011124365748	0.21	0.282085957369302
MPS	Signature	OS	COX	Tumor	Lung	0	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	OS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	OS	COX	Sequencing	TPM	8	0.22	0.28	-0.32	0.76	0.415683866213377	0.02	0.415512951042299
MPS	Signature	OS	COX	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	COX	ALL	ALL	4	0.5	0.31	-0.11	1.12	0.109283373488733	0	0.593737250269575
MPS	Signature	PFS	COX	Tumor	Melanoma	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	COX	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	COX	Sequencing	TPM	4	0.5	0.31	-0.11	1.12	0.109283373488733	0	0.593737250269575
MPS	Signature	PFS	COX	Sequencing	FPKM	0	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	OS	DI	ALL	ALL	10	0.08	0.08	-0.07	0.24	0.310402716839484	0	0.616963503982057
MPS	Signature	OS	DI	Tumor	Melanoma	4	-0.1	0.19	-0.46	0.27	0.605224818392802	0.11	0.335388164828642
MPS	Signature	OS	DI	Tumor	Lung	0	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	OS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	OS	DI	Sequencing	TPM	8	0.1	0.08	-0.06	0.26	0.237906635026329	0	0.634195753131673
MPS	Signature	OS	DI	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	DI	ALL	ALL	4	0.13	0.11	-0.08	0.35	0.216028202278585	0	0.843516570679524
MPS	Signature	PFS	DI	Tumor	Melanoma	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	DI	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	PFS	DI	Sequencing	TPM	4	0.13	0.11	-0.08	0.35	0.216028202278585	0	0.843516570679524
MPS	Signature	PFS	DI	Sequencing	FPKM	0	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	Response	Log_regression	ALL	ALL	6	0.18	0.49	-0.79	1.14	0.719145630848502	0	0.518101809382151
MPS	Signature	Response	Log_regression	Tumor	Melanoma	3	-0.08	0.87	-1.79	1.62	0.923163450360308	0.34	0.2190796414016
MPS	Signature	Response	Log_regression	Tumor	Lung	0	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	Response	Log_regression	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
MPS	Signature	Response	Log_regression	Sequencing	TPM	4	0.14	0.55	-0.94	1.22	0.80172403669323	0	0.673876661506292
MPS	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	OS	COX	ALL	ALL	13	-0.58	0.15	-0.86	-0.29	7.31327704377314e-05	0.61	0.00217990782490016
PredictIO	MetaScore	OS	COX	Tumor	Melanoma	5	-0.84	0.19	-1.21	-0.47	7.85586690970957e-06	0.23	0.267736842003225
PredictIO	MetaScore	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	OS	COX	Tumor	Kidney	3	-0.08	0.26	-0.59	0.42	0.748164992682589	0.63	0.0659362193677552
PredictIO	MetaScore	OS	COX	Sequencing	TPM	10	-0.52	0.17	-0.86	-0.18	0.00264061871939955	0.66	0.00150685508710805
PredictIO	MetaScore	OS	COX	Sequencing	FPKM	3	-0.87	0.21	-1.27	-0.47	2.35334376480701e-05	0	0.664744060561052
PredictIO	MetaScore	PFS	COX	ALL	ALL	8	-0.78	0.15	-1.07	-0.49	1.15980145525162e-07	0.2	0.273885812764303
PredictIO	MetaScore	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	PFS	COX	Tumor	Lung	3	-0.94	0.25	-1.43	-0.44	0.000235308843515029	0	0.44373415637446
PredictIO	MetaScore	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	PFS	COX	Sequencing	TPM	7	-0.69	0.16	-1	-0.38	1.24032174544188e-05	0	0.421047728093223
PredictIO	MetaScore	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	OS	DI	ALL	ALL	13	-0.48	0.12	-0.72	-0.24	7.01753450355953e-05	0.59	0.00331968771836432
PredictIO	MetaScore	OS	DI	Tumor	Melanoma	5	-0.7	0.13	-0.96	-0.45	7.98544355891871e-08	0	0.462556196666904
PredictIO	MetaScore	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
